GEOID,devices,max_dn,max_up,dn10,dn100,dn250,fiber_100u,state_x,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,type,quarter,year,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,NAME,LSAD,ALAND,AWATER,tile,state_y,county,tract,f_broadband,f_computer,f_ba,f_black,f_hispanic,log_mhi,mhi,population,households,broadband,computer,black,hispanic,mhi.1,ba,den_computers,n_computer,n_broadband,den_black,n_black,den_hispanic,n_hispanic,den_ba,n_ba,nhh_computer,nhh_broadband,nhh_computer_any_internet,nhh_computer_and_dialup,nhh_computer_and_broadband,nhh_computer_no_internet,nhh_no_computer,den_age,n_children,n_children_computer,n_children_computer_and_dialup,n_children_computer_and_broadband,n_children_computer_no_internet,n_children_no_computer,state_lkp
32003002995,340.0,767.1428571428571,70.80952380952381,3.095238095238096,0.9047619047619045,0.857142857142857,0.047619047619047596,32.0,230131002212205.28,91092.64117647058,13950.032352941176,24.11470588235294,121.77058823529411,fixed,Q1,2021.0,32.0,3.0,2995.0,1400000US32003002995,29.949999999999996,CT,1560214.0,0.0,"list(c(-115.191650390625, -115.186157226562, -115.186157226562, -115.191650390625, -115.191650390625, 36.1201275897815, 36.1201275897815, 36.1156901806534, 36.1156901806534, 36.1201275897815))",32.0,3.0,2995.0,0.7140000000000001,0.8580000000000001,0.173,0.1669999999999999,0.5359999999999999,10.599999999999998,40042.0,2406.0,1271.0,71.39999999999999,85.79999999999998,16.699999999999996,53.60000000000001,40042.0,17.300000000000004,1271.0,1090.0,908.0,2406.0,402.0,2406.0,1289.0,1661.0,287.0,1090.0,908.0,1090.0,0.0,899.0,191.0,181.0,2406.0,547.0,521.0,0.0,401.0,120.0,26.0,32.0
32003002996,51.0,864.2857142857142,290.0,3.571428571428572,1.1428571428571428,1.1428571428571428,0.2857142857142857,32.0,230131002212303.03,162459.431372549,19369.843137254902,17.215686274509803,31.176470588235293,fixed,Q1,2021.0,32.0,3.0,2996.0,1400000US32003002996,29.96,CT,490366.0,0.0,"list(c(-115.197143554688, -115.191650390625, -115.191650390625, -115.197143554688, -115.197143554688, 36.1156901806534, 36.1156901806534, 36.1112525207616, 36.1112525207616, 36.1156901806534))",32.0,3.0,2996.0,0.6489999999999999,0.8959999999999998,0.133,0.099,0.507,10.369999999999997,32020.0,4567.0,2051.0,64.9,89.6,9.900000000000002,50.699999999999996,32020.0,13.299999999999999,2051.0,1837.0,1332.0,4567.0,450.0,4567.0,2314.0,3159.0,419.0,1837.0,1332.0,1837.0,0.0,1332.0,505.0,214.0,4567.0,1102.0,1054.0,0.0,584.0,470.0,48.0,32.0
32003003001,226.0,884.1176470588236,352.55882352941177,2.8529411764705883,1.2647058823529411,1.2352941176470589,0.3823529411764705,32.0,230131002119298.2,162776.93805309734,45824.69911504425,14.871681415929203,41.84070796460177,fixed,Q1,2021.0,32.0,3.0,3001.0,1400000US32003003001,30.01,CT,1362605.0,0.0,"list(c(-115.230102539062, -115.224609375, -115.224609375, -115.230102539062, -115.230102539062, 36.1733569352216, 36.1733569352216, 36.1689225362274, 36.1689225362274, 36.1733569352216))",32.0,3.0,3001.0,0.868,0.9709999999999999,0.187,0.045,0.42900000000000005,11.04,62396.0,4031.0,1227.0,86.8,97.1,4.5,42.9,62396.0,18.699999999999996,1227.0,1191.0,1065.0,4031.0,180.0,4031.0,1731.0,2559.0,479.0,1191.0,1065.0,1191.0,0.0,1045.0,146.0,36.0,4031.0,961.0,936.0,0.0,829.0,107.0,25.0,32.0
32003003003,99.0,807.8048780487801,142.04878048780492,2.951219512195122,1.048780487804878,0.9512195121951221,0.12195121951219509,32.0,230131002023209.25,152391.9292929293,14057.737373737375,15.565656565656566,27.626262626262626,fixed,Q1,2021.0,32.0,3.0,3003.0,1400000US32003003003,30.03,CT,1660586.0,0.0,"list(c(-115.252075195312, -115.24658203125, -115.24658203125, -115.252075195312, -115.252075195312, 36.1866586266045, 36.1866586266045, 36.1822249804225, 36.1822249804225, 36.1866586266045))",32.0,3.0,3003.0,0.845,0.95,0.22600000000000003,0.149,0.498,10.8,48801.0,4718.0,1797.0,84.5,95.0,14.899999999999999,49.8,48801.0,22.6,1797.0,1707.0,1518.0,4718.0,702.0,4718.0,2349.0,3382.0,766.0,1707.0,1518.0,1707.0,0.0,1518.0,189.0,90.0,4718.0,864.0,856.0,0.0,811.0,45.0,8.0,32.0
32003003004,84.0,434.58333333333326,58.95833333333334,2.0833333333333335,0.4583333333333333,0.4583333333333333,0.041666666666666595,32.0,230131002023230.34,150384.80952380953,13532.392857142857,15.75,44.26190476190476,fixed,Q1,2021.0,32.0,3.0,3004.0,1400000US32003003004,30.039999999999996,CT,657213.0,0.0,"list(c(-115.252075195312, -115.24658203125, -115.24658203125, -115.252075195312, -115.252075195312, 36.1822249804225, 36.1822249804225, 36.1777910832907, 36.1777910832907, 36.1822249804225))",32.0,3.0,3004.0,0.817,0.969,0.168,0.19,0.304,10.54,37629.0,1957.0,971.0,81.70000000000002,96.9,19.0,30.4,37629.0,16.8,971.0,941.0,793.0,1957.0,371.0,1957.0,595.0,1360.0,228.0,941.0,793.0,941.0,3.0,793.0,145.0,30.0,1957.0,349.0,349.0,0.0,278.0,71.0,0.0,32.0
32003003005,227.0,1000.0,86.71428571428571,3.4285714285714284,1.3999999999999995,1.0571428571428572,0.0571428571428571,32.0,230131002101558.6,142550.51101321587,14103.898678414096,16.273127753303964,37.8942731277533,fixed,Q1,2021.0,32.0,3.0,3005.0,1400000US32003003005,30.05,CT,1320943.0,0.0,"list(c(-115.24658203125, -115.241088867188, -115.241088867188, -115.24658203125, -115.24658203125, 36.1733569352216, 36.1733569352216, 36.1689225362274, 36.1689225362274, 36.1733569352216))",32.0,3.0,3005.0,0.8720000000000003,0.9240000000000002,0.17199999999999996,0.04299999999999999,0.35699999999999993,11.010000000000003,60357.0,3417.0,1102.0,87.2,92.40000000000003,4.299999999999999,35.70000000000001,60357.0,17.199999999999996,1102.0,1018.0,961.0,3417.0,147.0,3417.0,1219.0,2464.0,425.0,1018.0,961.0,1018.0,6.0,952.0,60.0,84.0,3417.0,555.0,555.0,0.0,529.0,26.0,0.0,32.0
32003003006,158.0,1000.0,35.0,3.481481481481483,1.2962962962962967,1.0,0.0,32.0,230131002201026.03,174593.06962025317,15079.411392405063,19.367088607594937,34.664556962025316,fixed,Q1,2021.0,32.0,3.0,3006.0,1400000US32003003006,30.060000000000013,CT,1367368.0,0.0,"list(c(-115.252075195312, -115.24658203125, -115.24658203125, -115.252075195312, -115.252075195312, 36.1600529855135, 36.1600529855135, 36.1556178338185, 36.1556178338185, 36.1600529855135))",32.0,3.0,3006.0,0.798,0.9350000000000002,0.12600000000000006,0.021999999999999995,0.44499999999999984,11.089999999999996,65769.0,3680.0,1118.0,79.79999999999997,93.5,2.1999999999999993,44.5,65769.0,12.599999999999996,1118.0,1045.0,892.0,3680.0,80.0,3680.0,1637.0,2656.0,335.0,1045.0,892.0,1045.0,0.0,892.0,153.0,73.0,3680.0,757.0,757.0,0.0,612.0,145.0,0.0,32.0
32003003102,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32003003103,46.0,1000.0,125.5,3.25,1.8,1.1000000000000003,0.1,32.0,230131002023319.3,175300.8260869565,57502.69565217391,13.282608695652174,38.95652173913044,fixed,Q1,2021.0,32.0,3.0,3103.0,1400000US32003003103,31.029999999999998,CT,758064.0,0.0,"list(c(-115.230102539062, -115.224609375, -115.224609375, -115.230102539062, -115.230102539062, 36.1822249804225, 36.1822249804225, 36.1777910832907, 36.1777910832907, 36.1822249804225))",32.0,3.0,3103.0,0.7649999999999999,0.9200000000000002,0.18099999999999997,0.11500000000000002,0.432,11.01,60764.0,3564.0,1161.0,76.5,92.0,11.5,43.20000000000001,60764.0,18.100000000000005,1161.0,1068.0,888.0,3564.0,411.0,3564.0,1540.0,2334.0,423.0,1068.0,888.0,1068.0,13.0,879.0,176.0,93.0,3374.0,839.0,818.0,0.0,686.0,132.0,21.0,32.0
32003003104,260.0,693.6842105263157,120.52631578947368,2.8421052631578947,0.7894736842105263,0.7894736842105263,0.1052631578947368,32.0,230131002023313.3,176467.93846153846,21772.06923076923,16.888461538461538,87.18461538461538,fixed,Q1,2021.0,32.0,3.0,3104.0,1400000US32003003104,31.039999999999996,CT,793879.0,0.0,"list(c(-115.235595703125, -115.230102539062, -115.230102539062, -115.235595703125, -115.235595703125, 36.1822249804225, 36.1822249804225, 36.1777910832907, 36.1777910832907, 36.1822249804225))",32.0,3.0,3104.0,0.8,0.8839999999999998,0.19200000000000003,0.263,0.4069999999999999,10.63,41314.0,4290.0,1674.0,80.0,88.4,26.3,40.7,41314.0,19.2,1674.0,1479.0,1340.0,4290.0,1127.0,4290.0,1744.0,2778.0,533.0,1479.0,1340.0,1479.0,0.0,1334.0,145.0,195.0,4290.0,976.0,775.0,0.0,600.0,175.0,201.0,32.0
32003003204,520.0,914.7802197802196,62.20879120879122,3.0109890109890114,1.2087912087912085,0.9450549450549448,0.0329670329670329,32.0,230131002002897.53,155199.72884615386,17615.375,17.828846153846154,28.201923076923077,fixed,Q1,2021.0,32.0,3.0,3204.0,1400000US32003003204,32.04,CT,4774305.0,0.0,"list(c(-115.24658203125, -115.241088867188, -115.241088867188, -115.24658203125, -115.24658203125, 36.2531331969907, 36.2531331969907, 36.248703316532, 36.248703316532, 36.2531331969907))",32.0,3.0,3204.0,0.8729999999999999,0.965,0.3629999999999999,0.07500000000000001,0.10300000000000002,11.25,76658.0,5345.0,2513.0,87.3,96.5,7.5,10.300000000000002,76658.0,36.29999999999998,2513.0,2426.0,2193.0,5345.0,401.0,5345.0,550.0,4573.0,1658.0,2426.0,2193.0,2426.0,14.0,2174.0,238.0,87.0,5345.0,628.0,607.0,0.0,426.0,181.0,21.0,32.0
32003003208,156.0,936.4516129032257,76.72580645161291,3.0,1.483870967741935,0.9838709677419354,0.04838709677419349,32.0,230131002013581.34,172979.5128205128,17722.897435897437,14.288461538461538,23.224358974358974,fixed,Q1,2021.0,32.0,3.0,3208.0,1400000US32003003208,32.07999999999999,CT,2728239.0,0.0,"list(c(-115.2685546875, -115.263061523438, -115.263061523438, -115.2685546875, -115.2685546875, 36.2398428022243, 36.2398428022243, 36.2354121683998, 36.2354121683998, 36.2398428022243))",32.0,3.0,3208.0,0.94,0.9929999999999999,0.44599999999999995,0.0409999999999999,0.091,11.730000000000004,123875.0,3466.0,1084.0,94.0,99.3,4.1000000000000005,9.1,123875.0,44.6,1084.0,1076.0,1019.0,3466.0,141.0,3466.0,315.0,2371.0,1058.0,1076.0,1019.0,1076.0,0.0,1019.0,57.0,8.0,3429.0,806.0,806.0,0.0,806.0,0.0,0.0,32.0
32003003210,102.0,947.6785714285712,34.44642857142857,3.2142857142857153,1.3214285714285716,0.9464285714285712,0.0,32.0,230130113131588.72,158877.48039215687,33164.71568627451,21.50980392156863,28.274509803921568,fixed,Q1,2021.0,32.0,3.0,3210.0,1400000US32003003210,32.099999999999994,CT,2040476.0,0.0,"list(c(-115.323486328125, -115.317993164062, -115.317993164062, -115.323486328125, -115.323486328125, 36.2088230928371, 36.2088230928371, 36.2043907015887, 36.2043907015887, 36.2088230928371))",32.0,3.0,3210.0,0.8050000000000003,0.88,0.3539999999999999,0.006000000000000001,0.032,11.019999999999998,60825.0,2466.0,1405.0,80.5,88.0,0.6000000000000001,3.1999999999999993,60825.0,35.400000000000006,1405.0,1236.0,1131.0,2466.0,14.0,2466.0,80.0,2449.0,866.0,1236.0,1131.0,1236.0,18.0,1131.0,87.0,169.0,2466.0,9.0,9.0,0.0,9.0,0.0,0.0,32.0
32003003211,294.0,1000.0,52.07547169811322,3.1886792452830184,1.30188679245283,1.018867924528302,0.0188679245283018,32.0,230131002020249.47,144061.3673469388,14195.534013605442,14.241496598639456,44.10204081632653,fixed,Q1,2021.0,32.0,3.0,3211.0,1400000US32003003211,32.11,CT,2563979.0,0.0,"list(c(-115.285034179688, -115.279541015625, -115.279541015625, -115.285034179688, -115.285034179688, 36.2132552330618, 36.2132552330618, 36.2088230928371, 36.2088230928371, 36.2132552330618))",32.0,3.0,3211.0,0.817,0.8709999999999999,0.33100000000000007,0.019,0.022,10.940000000000001,56154.0,3167.0,1834.0,81.70000000000002,87.1,1.8999999999999997,2.1999999999999997,56154.0,33.1,1834.0,1597.0,1499.0,3167.0,60.0,3167.0,69.0,3123.0,1034.0,1597.0,1499.0,1597.0,18.0,1490.0,89.0,237.0,3167.0,33.0,33.0,0.0,33.0,0.0,0.0,32.0
32003003213,81.0,1000.0,83.91891891891892,3.324324324324324,1.6216216216216217,1.054054054054054,0.05405405405405401,32.0,230130376506190.56,103328.65432098765,10352.876543209877,12.864197530864198,21.80246913580247,fixed,Q1,2021.0,32.0,3.0,3213.0,1400000US32003003213,32.13,CT,1783840.0,0.0,"list(c(-115.307006835938, -115.301513671875, -115.301513671875, -115.307006835938, -115.307006835938, 36.2088230928371, 36.2088230928371, 36.2043907015887, 36.2043907015887, 36.2088230928371))",32.0,3.0,3213.0,0.7829999999999999,0.8259999999999998,0.38200000000000006,0.027999999999999903,0.03200000000000001,11.05,62976.0,1760.0,1080.0,78.3,82.60000000000001,2.8,3.1999999999999997,62976.0,38.199999999999996,1080.0,892.0,846.0,1760.0,49.0,1760.0,56.0,1760.0,673.0,892.0,846.0,892.0,23.0,813.0,56.0,188.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
32003003214,106.0,970.1515151515151,34.03030303030303,3.0,0.9696969696969695,0.9696969696969695,0.0,32.0,230131002022062.4,160895.30188679244,14693.358490566037,19.528301886792452,30.066037735849058,fixed,Q1,2021.0,32.0,3.0,3214.0,1400000US32003003214,32.14000000000001,CT,1543011.0,0.0,"list(c(-115.285034179688, -115.279541015625, -115.279541015625, -115.285034179688, -115.285034179688, 36.2088230928371, 36.2088230928371, 36.2043907015887, 36.2043907015887, 36.2088230928371))",32.0,3.0,3214.0,0.8310000000000001,0.9200000000000003,0.346,0.103,0.031,10.83,50642.0,1658.0,937.0,83.10000000000001,92.0,10.299999999999999,3.1,50642.0,34.6,937.0,862.0,779.0,1658.0,170.0,1658.0,51.0,1651.0,572.0,862.0,779.0,862.0,10.0,773.0,79.0,75.0,1422.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
32003003215,214.0,966.0344827586209,65.10344827586206,3.068965517241379,1.1034482758620692,1.0,0.0344827586206896,32.0,230131002022351.84,170731.92056074768,15787.705607476635,14.355140186915888,87.76635514018692,fixed,Q1,2021.0,32.0,3.0,3215.0,1400000US32003003215,32.15,CT,1392499.0,0.0,"list(c(-115.2685546875, -115.263061523438, -115.263061523438, -115.2685546875, -115.2685546875, 36.2043907015887, 36.2043907015887, 36.1999580593289, 36.1999580593289, 36.2043907015887))",32.0,3.0,3215.0,0.837,0.966,0.369,0.11099999999999999,0.273,11.23,75247.0,4622.0,1727.0,83.7,96.6,11.1,27.3,75247.0,36.9,1727.0,1669.0,1446.0,4622.0,511.0,4622.0,1264.0,3314.0,1222.0,1669.0,1446.0,1669.0,0.0,1446.0,223.0,58.0,4622.0,887.0,887.0,0.0,658.0,229.0,0.0,32.0
32003003218,176.0,951.5573770491802,93.75409836065573,3.0819672131147544,1.262295081967213,1.016393442622951,0.0491803278688524,32.0,230131002022102.53,146908.21022727274,19825.323863636364,13.289772727272727,25.051136363636363,fixed,Q1,2021.0,32.0,3.0,3218.0,1400000US32003003218,32.18000000000001,CT,3975980.0,0.0,"list(c(-115.29052734375, -115.285034179688, -115.285034179688, -115.29052734375, -115.29052734375, 36.1866586266045, 36.1866586266045, 36.1822249804225, 36.1822249804225, 36.1866586266045))",32.0,3.0,3218.0,0.9499999999999996,0.982,0.4729999999999999,0.08799999999999998,0.15599999999999994,11.609999999999998,110208.0,5413.0,1926.0,95.0,98.20000000000003,8.799999999999999,15.599999999999996,110208.0,47.29999999999998,1926.0,1891.0,1829.0,5413.0,474.0,5413.0,847.0,3971.0,1880.0,1891.0,1829.0,1891.0,0.0,1829.0,62.0,35.0,5413.0,1044.0,1044.0,0.0,990.0,54.0,0.0,32.0
32003003219,337.0,979.5744680851066,54.95744680851065,3.1914893617021285,1.2553191489361697,1.0,0.0425531914893617,32.0,230131002022532.94,159393.9525222552,15984.356083086053,19.341246290801188,49.089020771513354,fixed,Q1,2021.0,32.0,3.0,3219.0,1400000US32003003219,32.19,CT,2299131.0,0.0,"list(c(-115.263061523438, -115.257568359375, -115.257568359375, -115.263061523438, -115.263061523438, 36.1999580593289, 36.1999580593289, 36.1955251660701, 36.1955251660701, 36.1999580593289))",32.0,3.0,3219.0,0.8210000000000001,0.943,0.44499999999999995,0.062000000000000006,0.144,11.02,61216.0,5986.0,2690.0,82.09999999999998,94.3,6.199999999999999,14.399999999999999,61216.0,44.5,2690.0,2536.0,2209.0,5986.0,372.0,5986.0,861.0,4538.0,2020.0,2536.0,2209.0,2536.0,0.0,2209.0,327.0,154.0,5986.0,1054.0,1054.0,0.0,917.0,137.0,0.0,32.0
32003003220,305.0,867.6865671641791,45.17910447761192,2.835820895522388,1.1492537313432838,0.8805970149253731,0.029850746268656695,32.0,230131002022520.97,161649.50819672132,17364.062295081967,12.924590163934425,62.84590163934426,fixed,Q1,2021.0,32.0,3.0,3220.0,1400000US32003003220,32.2,CT,2992043.0,0.0,"list(c(-115.2685546875, -115.263061523438, -115.263061523438, -115.2685546875, -115.2685546875, 36.1866586266045, 36.1866586266045, 36.1822249804225, 36.1822249804225, 36.1866586266045))",32.0,3.0,3220.0,0.7190000000000001,0.86,0.16299999999999998,0.17000000000000004,0.26,10.66,42426.0,6041.0,2765.0,71.9,86.0,17.0,26.0,42426.0,16.3,2765.0,2377.0,1987.0,6041.0,1028.0,6041.0,1572.0,4767.0,779.0,2377.0,1987.0,2377.0,0.0,1987.0,390.0,388.0,6041.0,896.0,896.0,0.0,670.0,226.0,0.0,32.0
32003003222,153.0,925.6603773584908,66.73584905660377,3.0566037735849063,1.037735849056604,0.9622641509433958,0.037735849056603696,32.0,230130136372195.94,175931.43790849674,15021.228758169935,13.581699346405228,41.33986928104575,fixed,Q1,2021.0,32.0,3.0,3222.0,1400000US32003003222,32.220000000000006,CT,2267477.0,0.0,"list(c(-115.3125, -115.307006835938, -115.307006835938, -115.3125, -115.3125, 36.1910920218245, 36.1910920218245, 36.1866586266045, 36.1866586266045, 36.1910920218245))",32.0,3.0,3222.0,0.8930000000000001,0.941,0.415,0.08799999999999997,0.2289999999999999,11.160000000000002,70156.0,5000.0,2088.0,89.29999999999997,94.10000000000001,8.799999999999999,22.900000000000002,70156.0,41.5,2088.0,1964.0,1865.0,5000.0,439.0,5000.0,1143.0,3654.0,1517.0,1964.0,1865.0,1964.0,21.0,1842.0,101.0,124.0,5000.0,1107.0,1084.0,28.0,1003.0,53.0,23.0,32.0
32003003223,447.0,776.1363636363636,110.0,3.1818181818181817,1.1818181818181819,0.8636363636363636,0.09090909090909088,32.0,230130836971263.78,130212.4832214765,15609.76510067114,19.747203579418343,34.86577181208054,fixed,Q1,2021.0,32.0,3.0,3223.0,1400000US32003003223,32.23,CT,4431021.0,0.0,"list(c(-115.29052734375, -115.285034179688, -115.285034179688, -115.29052734375, -115.29052734375, 36.1822249804225, 36.1822249804225, 36.1777910832907, 36.1777910832907, 36.1822249804225))",32.0,3.0,3223.0,0.9389999999999998,0.981,0.6349999999999999,0.035,0.026999999999999996,11.65,115233.0,3523.0,1569.0,93.90000000000002,98.09999999999998,3.5,2.7000000000000006,115233.0,63.5,1569.0,1539.0,1474.0,3523.0,124.0,3523.0,95.0,2726.0,1731.0,1539.0,1474.0,1539.0,0.0,1474.0,65.0,30.0,3523.0,635.0,635.0,0.0,635.0,0.0,0.0,32.0
32003003226,199.0,1000.0,75.41666666666666,3.2083333333333335,1.5,1.0416666666666665,0.08333333333333329,32.0,230130760993984.94,194481.58793969848,36943.6432160804,15.663316582914574,33.51256281407035,fixed,Q1,2021.0,32.0,3.0,3226.0,1400000US32003003226,32.26,CT,2494222.0,0.0,"list(c(-115.296020507812, -115.29052734375, -115.29052734375, -115.296020507812, -115.296020507812, 36.1689225362274, 36.1689225362274, 36.1644878863206, 36.1644878863206, 36.1689225362274))",32.0,3.0,3226.0,0.9240000000000002,0.9919999999999999,0.516,0.038,0.11100000000000002,11.849999999999998,140050.0,2942.0,1193.0,92.4,99.20000000000002,3.799999999999999,11.099999999999998,140050.0,51.6,1193.0,1183.0,1102.0,2942.0,111.0,2942.0,327.0,2174.0,1122.0,1183.0,1102.0,1183.0,0.0,1102.0,81.0,10.0,2942.0,669.0,669.0,0.0,669.0,0.0,0.0,32.0
32003003227,298.0,902.375,190.34999999999997,2.8250000000000006,1.3000000000000003,1.0749999999999997,0.17499999999999996,32.0,230130113311088.66,162891.88590604026,40453.409395973154,15.204697986577182,45.57046979865772,fixed,Q1,2021.0,32.0,3.0,3227.0,1400000US32003003227,32.27,CT,2117575.0,0.0,"list(c(-115.323486328125, -115.317993164062, -115.317993164062, -115.323486328125, -115.323486328125, 36.1644878863206, 36.1644878863206, 36.1600529855135, 36.1600529855135, 36.1644878863206))",32.0,3.0,3227.0,0.9250000000000003,0.9559999999999997,0.47900000000000004,0.139,0.1159999999999999,11.300000000000002,81111.0,4048.0,1564.0,92.5,95.59999999999998,13.900000000000002,11.599999999999998,81111.0,47.89999999999999,1564.0,1495.0,1446.0,4048.0,564.0,4048.0,470.0,3155.0,1510.0,1495.0,1446.0,1495.0,0.0,1429.0,66.0,69.0,3848.0,678.0,655.0,0.0,626.0,29.0,23.0,32.0
32003003228,445.0,1000.0,146.66666666666666,2.3939393939393945,1.1515151515151514,1.1212121212121209,0.12121212121212123,32.0,230131002000034.94,195996.77528089887,54730.36853932584,12.56629213483146,103.88314606741574,fixed,Q1,2021.0,32.0,3.0,3228.0,1400000US32003003228,32.28,CT,1385113.0,0.0,"list(c(-115.29052734375, -115.285034179688, -115.285034179688, -115.29052734375, -115.29052734375, 36.3062721695799, 36.3062721695799, 36.3018453036843, 36.3018453036843, 36.3062721695799))",32.0,3.0,3228.0,0.8950000000000001,0.9700000000000001,0.30500000000000005,0.2339999999999999,0.19499999999999998,11.0,59954.0,6018.0,2532.0,89.5,97.0,23.4,19.5,59954.0,30.5,2532.0,2455.0,2266.0,6018.0,1407.0,6018.0,1174.0,4120.0,1256.0,2455.0,2266.0,2455.0,0.0,2266.0,189.0,77.0,6018.0,1449.0,1449.0,0.0,1242.0,207.0,0.0,32.0
32003003229,271.0,920.7200000000001,377.25,2.5199999999999996,1.3999999999999997,1.3600000000000003,0.31999999999999995,32.0,230130588571542.97,191966.9520295203,116458.10701107011,12.055350553505535,67.12915129151291,fixed,Q1,2021.0,32.0,3.0,3229.0,1400000US32003003229,32.290000000000006,CT,8208315.0,0.0,"list(c(-115.307006835938, -115.301513671875, -115.301513671875, -115.307006835938, -115.307006835938, 36.3151251474805, 36.3151251474805, 36.3106987841827, 36.3106987841827, 36.3151251474805))",32.0,3.0,3229.0,0.874,0.9970000000000002,0.3439999999999999,0.17000000000000004,0.21699999999999997,11.239999999999998,76250.0,4293.0,1499.0,87.40000000000002,99.70000000000002,17.0,21.699999999999996,76250.0,34.39999999999999,1499.0,1494.0,1310.0,4293.0,729.0,4293.0,933.0,2634.0,907.0,1494.0,1310.0,1494.0,0.0,1310.0,184.0,5.0,4293.0,1341.0,1341.0,0.0,1236.0,105.0,0.0,32.0
32003003230,798.0,890.8125,113.64999999999999,2.0750000000000006,1.075,1.0,0.125,32.0,230130489607918.12,204976.6015037594,79430.81578947368,12.657894736842104,108.2218045112782,fixed,Q1,2021.0,32.0,3.0,3230.0,1400000US32003003230,32.29999999999999,CT,2822092.0,0.0,"list(c(-115.307006835938, -115.301513671875, -115.301513671875, -115.307006835938, -115.307006835938, 36.3018453036843, 36.3018453036843, 36.2974181865081, 36.2974181865081, 36.3018453036843))",32.0,3.0,3230.0,0.8690000000000002,0.9829999999999999,0.39599999999999996,0.091,0.21500000000000002,11.340000000000003,84190.0,11582.0,3793.0,86.89999999999999,98.3,9.1,21.5,84190.0,39.6,3793.0,3728.0,3298.0,11582.0,1057.0,11582.0,2495.0,6927.0,2744.0,3728.0,3298.0,3728.0,19.0,3298.0,411.0,65.0,11582.0,3865.0,3763.0,60.0,3400.0,303.0,102.0,32.0
32003003231,1026.0,670.5607476635514,128.25233644859813,1.8878504672897203,0.8317757009345794,0.7943925233644858,0.14953271028037377,32.0,230130113111572.28,199710.6754385965,44216.769980506826,12.828460038986355,93.51851851851852,fixed,Q1,2021.0,32.0,3.0,3231.0,1400000US32003003231,32.31,CT,6731673.0,0.0,"list(c(-115.317993164062, -115.3125, -115.3125, -115.317993164062, -115.317993164062, 36.2885631983624, 36.2885631983624, 36.2841353274172, 36.2841353274172, 36.2885631983624))",32.0,3.0,3231.0,0.9369999999999999,0.9890000000000001,0.3429999999999999,0.10800000000000001,0.158,11.420000000000002,91465.0,12782.0,4638.0,93.70000000000002,98.89999999999999,10.8,15.799999999999999,91465.0,34.300000000000004,4638.0,4586.0,4348.0,12782.0,1381.0,12782.0,2023.0,8121.0,2785.0,4586.0,4348.0,4586.0,0.0,4348.0,238.0,52.0,12782.0,3637.0,3620.0,0.0,3620.0,0.0,17.0,32.0
32003003232,907.0,733.8333333333335,70.51904761904763,2.8857142857142852,0.8952380952380953,0.7809523809523811,0.0619047619047619,32.0,230130817755682.9,172537.21719955897,36070.997794928335,22.351708930540244,42.2954796030871,fixed,Q1,2021.0,32.0,3.0,3232.0,1400000US32003003232,32.32,CT,13467369.0,0.0,"list(c(-115.279541015625, -115.274047851562, -115.274047851562, -115.279541015625, -115.279541015625, 36.270850207239, 36.270850207239, 36.2664213314394, 36.2664213314394, 36.270850207239))",32.0,3.0,3232.0,0.9200000000000003,0.973,0.3160000000000001,0.04800000000000001,0.1369999999999999,11.639999999999999,113341.0,6934.0,2227.0,92.0,97.30000000000001,4.800000000000001,13.699999999999998,113341.0,31.600000000000005,2227.0,2166.0,2048.0,6934.0,331.0,6934.0,950.0,4819.0,1522.0,2166.0,2048.0,2166.0,0.0,2048.0,118.0,61.0,6915.0,1701.0,1701.0,0.0,1701.0,0.0,0.0,32.0
32003003233,465.0,786.5833333333335,194.98333333333326,2.6333333333333333,1.2166666666666663,0.9833333333333331,0.2,32.0,230131002000228.88,169211.23870967742,32182.550537634408,15.539784946236558,67.80430107526881,fixed,Q1,2021.0,32.0,3.0,3233.0,1400000US32003003233,32.33,CT,3062872.0,0.0,"list(c(-115.29052734375, -115.285034179688, -115.285034179688, -115.29052734375, -115.29052734375, 36.2885631983624, 36.2885631983624, 36.2841353274172, 36.2841353274172, 36.2885631983624))",32.0,3.0,3233.0,0.8849999999999999,0.9790000000000002,0.3,0.19699999999999993,0.18999999999999995,11.510000000000003,100102.0,5578.0,1970.0,88.5,97.9,19.7,19.0,100102.0,30.0,1970.0,1929.0,1743.0,5578.0,1100.0,5578.0,1060.0,3698.0,1109.0,1929.0,1743.0,1929.0,0.0,1743.0,186.0,41.0,5578.0,1483.0,1483.0,0.0,1241.0,242.0,0.0,32.0
